Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"85008, USA",9/1/13,102.8,84.8,95,,105,0,,15,,9.9,32.9,36.13,Partially cloudy
"85008, USA",9/2/13,101,88.1,94.2,,102.9,0,,15,34.4,9.6,58.3,37.56,Partially cloudy
"85008, USA",9/3/13,107.9,84.8,97.1,,107.1,0,,12.8,,9.9,50.4,30.72,Partially cloudy
"85008, USA",9/4/13,109.1,89,98.7,,107.9,0,,9.2,,9.9,61.7,26.76,Partially cloudy
"85008, USA",9/5/13,110,89,100.2,,105.4,0,,12.8,,9.7,50,21.9,Partially cloudy
"85008, USA",9/6/13,109.1,89.9,97.7,,105.6,0,,20.8,33.3,9.9,66.7,25.07,Partially cloudy
"85008, USA",9/7/13,92.9,83,88.2,,92.3,0,,19.7,,9.9,84.2,40.76,Overcast
"85008, USA",9/8/13,89,74,83.3,,90,0.35,,16.1,,9.7,68.8,58.21,"Rain, Partially cloudy"
"85008, USA",9/9/13,83,73.1,78.3,,85.6,0.5,,18.3,,9,85,73.19,"Rain, Overcast"
"85008, USA",9/10/13,84.8,74.9,79,,87,0,,25.3,32.2,9.9,64.6,64.38,Partially cloudy
"85008, USA",9/11/13,92.9,74,83.9,,92.3,0,,11.4,,9.9,21.3,50.43,Clear
"85008, USA",9/12/13,98.9,75.8,88.1,,95.2,0,,8.1,,9.9,23.8,35.1,Clear
"85008, USA",9/13/13,101,80.9,91.5,,100.9,0,,8.1,,9.9,31.3,33.2,Partially cloudy
"85008, USA",9/14/13,102.8,84.8,93.5,,102,0,,15,,9.9,36.7,32.42,Partially cloudy
"85008, USA",9/15/13,102.8,83,93.8,,101.6,0,,12.8,,9.9,27.9,28.53,Partially cloudy
"85008, USA",9/16/13,105.2,88.1,96.9,,105,0,,16.1,,9.9,39.2,25.65,Partially cloudy
"85008, USA",9/17/13,107,88.1,97.5,,107.4,0,,17.2,,9.9,36.3,26.32,Partially cloudy
"85008, USA",9/18/13,104.1,83.9,95,,97.9,0,,17.2,,9.9,39.6,16.58,Partially cloudy
"85008, USA",9/19/13,101,78.2,90.8,,95.5,0,,11.4,,9.9,7.5,16.81,Clear
"85008, USA",9/20/13,104.1,78.2,91.6,,99.8,0,,13.9,,9.9,30.4,19.23,Partially cloudy
"85008, USA",9/21/13,101,82.1,92.7,,98,0,,12.8,,9.9,30,26.34,Partially cloudy
"85008, USA",9/22/13,89,75.8,84.8,,88.7,0,,20.8,31.1,9.9,32.5,23.04,Partially cloudy
"85008, USA",9/23/13,92.9,68.1,81.6,,88.4,0,,8.1,,9.9,0,16.83,Clear
"85008, USA",9/24/13,98,70.1,84.2,,92.9,0,,9.2,,9.9,0,18.44,Clear
"85008, USA",9/25/13,96.2,73.1,84.6,,91.2,0,,16.1,,9.9,0,21.43,Clear
"85008, USA",9/26/13,97.1,73.1,83.5,,93.1,0,,27.7,32.2,9.9,30.8,18.61,Partially cloudy
"85008, USA",9/27/13,86.1,70.1,77.2,,82.8,0,,11.4,,9.9,35,14.36,Partially cloudy
"85008, USA",9/28/13,91.1,65,78.9,,86.9,0,,11.4,,9.9,0,16.05,Clear
"85008, USA",9/29/13,92.9,69.2,81,,88.4,0,,11.4,,9.9,0,18.67,Clear
"85008, USA",9/30/13,93.8,69.2,81.7,,89.2,0,,9.2,,9.9,0,21.58,Clear
"85008, USA",10/1/13,96.2,69.2,82.4,,91.2,0,,9.2,,9.9,0,19.99,Clear
"85008, USA",10/2/13,92.9,70.1,82.8,,88.8,0,,11.4,,9.9,0,25.2,Clear
"85008, USA",10/3/13,92.9,70.1,81.7,,88.4,0,,17.2,,9.9,12.5,26.21,Clear
"85008, USA",10/4/13,88.1,69.2,78.5,,84.5,0,,16.1,,9.9,0,19.72,Clear
"85008, USA",10/5/13,86.1,65.9,76.3,,82.9,0,,13.9,,9.9,0,10.55,Clear
"85008, USA",10/6/13,92,62,78,,87.7,0,,15,,9.9,5,14.05,Clear
"85008, USA",10/7/13,96.2,66.8,81.7,,91.1,0,,15,,9.9,68.8,13.48,Partially cloudy
"85008, USA",10/8/13,92,66.8,79.9,,87.6,0,,13.9,,9.9,16.3,18.25,Clear
"85008, USA",10/9/13,88.1,68.1,77.2,,84.5,0,,26.4,36.9,9.9,54.6,24.32,Partially cloudy
"85008, USA",10/10/13,71.9,56,65.9,,,0,,20.8,30,9.9,47.5,39.53,Partially cloudy
"85008, USA",10/11/13,78.2,56.9,68.2,,,0,,4.7,,9.9,0,32.89,Clear
"85008, USA",10/12/13,86.1,60.2,72.8,,82.7,0,,11.4,,9.9,1.3,27.94,Clear
"85008, USA",10/13/13,84.8,62,74.5,,81.8,0,,11.4,,9.9,6.3,27.89,Clear
"85008, USA",10/14/13,83,62,73.5,,80.4,0,,8.1,,9.9,6.3,28.56,Clear
"85008, USA",10/15/13,83,61.1,71.7,,80.4,0,,12.8,,9.9,0,21.81,Clear
"85008, USA",10/16/13,82.1,59.1,71.1,,79.7,0,,8.1,,9.9,0,21.2,Clear
"85008, USA",10/17/13,83,59.1,71,,80.4,0,,9.2,,9.9,5,23.14,Clear
"85008, USA",10/18/13,86.1,57.8,71.6,,82.7,0,,10.3,,9.9,0,22.8,Clear
"85008, USA",10/19/13,87.2,57.8,73.2,,83.7,0,,8.1,,9.9,0,17.72,Clear
"85008, USA",10/20/13,86.1,60.2,72.5,,82.8,0,,10.3,,9.9,0,17.48,Clear
"85008, USA",10/21/13,88.1,60.2,73.4,,84.4,0,,9.2,,9.9,2.5,18.24,Clear
"85008, USA",10/22/13,92,61.1,76.4,,87.7,0,,6.9,,9.9,5,17.52,Clear
"85008, USA",10/23/13,95.1,66.8,79.9,,90.2,0,,10.3,,9.9,41.7,15.75,Partially cloudy
"85008, USA",10/24/13,92,66.8,78,,87.6,0,,12.8,,9.9,57.9,17.39,Partially cloudy
"85008, USA",10/25/13,89,62,75.1,,85.1,0,,9.2,,9.9,5,19.65,Clear
"85008, USA",10/26/13,89.9,62.9,76.4,,85.8,0,,9.2,,9.9,50,22.77,Partially cloudy
"85008, USA",10/27/13,91.1,64.1,78.2,,86.9,0,,11.4,,9.9,62.5,21.11,Partially cloudy
"85008, USA",10/28/13,84.8,64.1,74.8,,81.8,0,,18.3,31.1,9.9,58.3,26.15,Partially cloudy
"85008, USA",10/29/13,73.1,61.1,67.5,,,0,,19.7,31.1,9.9,55.8,36.37,Partially cloudy
"85008, USA",10/30/13,74,56,64.4,,,0,,10.3,,9.9,24.6,33.88,Clear
"85008, USA",10/31/13,74.9,53,64.8,,,0,,9.2,,9.9,1.3,29.12,Clear
"85008, USA",11/1/13,80.9,55.1,67.2,,78.9,0,,8.1,,9.9,0,26.7,Clear
"85008, USA",11/2/13,89,53.9,72.2,,85.2,0,,16.1,,9.9,25.4,21.48,Partially cloudy
"85008, USA",11/3/13,83,62,71.5,,80.4,0,,9.2,,9.9,29.2,25.01,Partially cloudy
"85008, USA",11/4/13,80,56.9,68.5,,,0,,18.3,,9.9,42.9,32.87,Partially cloudy
"85008, USA",11/5/13,74.9,57.8,66,,,0,,11.4,,9.9,18.3,44.09,Clear
"85008, USA",11/6/13,77.1,56,66.3,,,0,,16.1,,9.9,0,13.2,Clear
"85008, USA",11/7/13,83,56,70.6,,80.4,0,,13.9,,9.9,22.5,11.45,Clear
"85008, USA",11/8/13,84.8,56.9,70.7,,81.7,0,,11.4,,9.9,32.9,21.96,Partially cloudy
"85008, USA",11/9/13,83,57.8,70.7,,80.4,0,,6.9,,9.9,8.3,28.38,Clear
"85008, USA",11/10/13,82.1,59.1,70.6,,79.9,0,,8.1,,9.9,52.5,29.11,Partially cloudy
"85008, USA",11/11/13,89,59.1,73.9,,85.1,0,,8.1,,9.9,5,29.26,Clear
"85008, USA",11/12/13,91.1,62.9,77.2,,86.9,0,,15,,9.9,59.2,23.95,Partially cloudy
"85008, USA",11/13/13,83.9,69.2,75.5,,81.4,0,,17.2,,9.9,28.3,30.42,Partially cloudy
"85008, USA",11/14/13,80.9,64.1,72,,79.5,0,,15,,9.9,25.8,36.51,Partially cloudy
"85008, USA",11/15/13,82.1,62.9,71.4,,80.2,0,,12.8,,9.9,69.6,38.24,Partially cloudy
"85008, USA",11/16/13,71.9,62.9,66.8,,,0,,12.8,,9.9,56.7,51.19,Partially cloudy
"85008, USA",11/17/13,75.8,56,65.8,,,0,,9.2,,9.9,28.8,49.88,Partially cloudy
"85008, USA",11/18/13,79.1,56.9,68.4,,,0,,8.1,,9.9,32.1,41.55,Partially cloudy
"85008, USA",11/19/13,78.2,56.9,67.3,,,0,,10.3,,9.9,61.7,45.59,Partially cloudy
"85008, USA",11/20/13,74,62,67.3,,,0,,9.2,,9.9,76.3,44.1,Overcast
"85008, USA",11/21/13,70.1,59.1,64.9,,,0.39,,9.2,,9.6,89.2,53,"Rain, Overcast"
"85008, USA",11/22/13,59.1,53,56.3,,,1.6,,18.3,,8.4,100,87.41,"Rain, Overcast"
"85008, USA",11/23/13,57.8,51.2,54.4,,,0.41,,13.9,,9.7,96.7,75.46,"Rain, Overcast"
"85008, USA",11/24/13,60.2,51.2,55,,,0.01,,9.2,,9.9,75.4,60.34,"Rain, Overcast"
"85008, USA",11/25/13,62.9,47,54.6,46,,0,,5.8,,9.9,3.8,62.76,Clear
"85008, USA",11/26/13,71,48.8,59.3,48,,0,,17.2,,9.9,15,50.18,Clear
"85008, USA",11/27/13,70.1,55.1,60.9,,,0,,17.2,,9.9,68.3,32.2,Partially cloudy
"85008, USA",11/28/13,73.1,51.2,60.5,,,0,,11.4,,9.9,10,37.62,Clear
"85008, USA",11/29/13,73.1,52.1,61.9,,,0,,13.9,,9.9,56.7,45.08,Partially cloudy
"85008, USA",11/30/13,71,51.2,60.5,,,0,,6.9,,9.9,60.4,56.36,Partially cloudy
"85008, USA",12/1/13,71,52.1,60.5,,,0,,8.1,,9.9,79.2,59.12,Overcast
"85008, USA",12/2/13,69.2,50.1,59,,,0,,8.1,,9.9,66.7,57.16,Partially cloudy
"85008, USA",12/3/13,73.1,50.1,61.1,,,0,,9.2,,9.9,88.3,49.59,Overcast
"85008, USA",12/4/13,62,50.1,57.5,,,0,,19.7,,9.9,89.6,45.76,Overcast
"85008, USA",12/5/13,56,43.1,49.4,38.9,,0,,12.8,,9.9,32.5,32.34,Partially cloudy
"85008, USA",12/6/13,55.1,37.1,45.7,32.5,,0,,8.1,,9.9,0,41.68,Clear
"85008, USA",12/7/13,56,37.1,47.9,30,,0,,10.3,,9.9,38.8,44.53,Partially cloudy
"85008, USA",12/8/13,57.8,47,53.1,42.7,,0,,12.8,,9.9,82.1,40.18,Overcast
"85008, USA",12/9/13,55.1,37.1,46.1,34.7,,0,,9.2,,9.9,27.5,31.09,Partially cloudy
"85008, USA",12/10/13,62,38,49.2,35.7,,0,,16.1,,9.9,75.8,27.05,Overcast
"85008, USA",12/11/13,71.9,43.1,57.2,42.5,,0,,12.8,,9.9,28.3,28.67,Partially cloudy
"85008, USA",12/12/13,73.1,55.1,63.1,,,0,,16.1,,9.9,47.5,24.28,Partially cloudy
"85008, USA",12/13/13,62.9,44.9,54.2,41,,0,,9.2,,9.9,16.3,39.72,Clear
"85008, USA",12/14/13,68.1,41.1,54.4,45.3,,0,,12.8,,9.9,5,40.29,Clear
"85008, USA",12/15/13,70.1,47,58.1,44.7,,0,,9.2,,9.9,22.9,26.51,Clear
"85008, USA",12/16/13,74,47,59.2,47,,0,,6.9,,9.9,75.8,34.28,Overcast
"85008, USA",12/17/13,80.9,47,62.5,44.9,78.8,0,,10.3,,9.9,57.1,36.16,Partially cloudy
"85008, USA",12/18/13,75.8,53,64,,,0,,8.1,,9.9,71.7,31.8,Partially cloudy
"85008, USA",12/19/13,71,51.2,59.7,,,0.16,,13.9,,9.9,60.8,49.41,"Rain, Partially cloudy"
"85008, USA",12/20/13,56.9,51.2,54,,,0.23,,12.8,,9.7,91.7,77.41,"Rain, Overcast"
"85008, USA",12/21/13,59.1,46.1,51.9,46,,0,,9.2,,9.9,43.3,68.81,Partially cloudy
"85008, USA",12/22/13,60.2,43.1,51.3,39.5,,0,,9.2,,9.9,5,62.72,Clear
"85008, USA",12/23/13,68.1,42.2,55.2,40.4,,0,,8.1,,9.9,0,50.1,Clear
"85008, USA",12/24/13,70.1,44.9,57,48,,0,,6.9,,9.9,8.8,42.87,Clear
"85008, USA",12/25/13,71,42.2,58.1,38.5,,0,,12.8,,9.9,0,35,Clear
"85008, USA",12/26/13,70.1,52.1,59.6,,,0,,17.2,,9.9,0,24.69,Clear
"85008, USA",12/27/13,73.1,47,58.6,44.5,,0,,10.3,,9.9,7.5,31.52,Clear
"85008, USA",12/28/13,66.8,47,56.5,44.2,,0,,11.4,,9.9,68.3,35.94,Partially cloudy
"85008, USA",12/29/13,68.1,44,54.3,40.6,,0,,10.3,,9.9,9.6,45.37,Clear
"85008, USA",12/30/13,66.8,43.1,55.1,42.5,,0,,5.8,,9.9,0,32.08,Clear
"85008, USA",12/31/13,71,43.1,55.8,40.6,,0,,8.1,,9.9,12.5,38.06,Clear
"85008, USA",1/1/14,69.2,44.9,56,41.7,,0,,5.8,,9.7,17.9,41.89,Clear
"85008, USA",1/2/14,74.9,44,59.2,40.6,,0,,9.2,,9.9,40.8,37.92,Partially cloudy
"85008, USA",1/3/14,73.1,48.8,60.4,,,0,,10.3,,9.9,20.8,34.04,Clear
"85008, USA",1/4/14,66.8,48.8,56.1,44.9,,0,,9.2,,9.9,58.3,47.7,Partially cloudy
"85008, USA",1/5/14,65,44,53.5,42.5,,0,,6.9,,9.9,22.5,36.38,Clear
"85008, USA",1/6/14,66.8,41.1,54.1,41.4,,0,,11.4,,9.9,8.8,23.04,Clear
"85008, USA",1/7/14,68.1,44,56.3,43.5,,0,,9.2,,9.9,65,25.82,Partially cloudy
"85008, USA",1/8/14,68.1,44,55.7,42.5,,0,,9.2,,9.9,40.4,32.5,Partially cloudy
"85008, USA",1/9/14,66.8,44.9,54.4,41.1,,0,,10.3,,9.9,44.6,35,Partially cloudy
"85008, USA",1/10/14,65.9,43.1,53.8,39.5,,0,,6.9,,9.9,22.9,38.94,Clear
"85008, USA",1/11/14,70.1,44,55.9,40.5,,0,,11.4,,9.9,33.3,40.77,Partially cloudy
"85008, USA",1/12/14,68.1,47,55.7,43.1,,0,,8.1,,9.9,52.1,45.06,Partially cloudy
"85008, USA",1/13/14,70.1,43.1,55.9,43.9,,0,,10.3,,9.9,1.3,35.45,Clear
"85008, USA",1/14/14,73.1,42.2,56.9,39.5,,0,,9.2,,9.9,0,31.43,Clear
"85008, USA",1/15/14,75.8,47.9,60.9,47,,0,,8.1,,9.9,1.3,25.06,Clear
"85008, USA",1/16/14,74,44.9,59.6,41.7,,0,,10.3,,9.9,8.8,30.51,Clear
"85008, USA",1/17/14,78.2,44.9,60.4,43.5,,0,,9.2,,9.9,0,26.74,Clear
"85008, USA",1/18/14,74,47.9,60.5,43.8,,0,,9.2,,9.9,20.8,26.02,Clear
"85008, USA",1/19/14,75.8,48.8,60.5,45.3,,0,,10.3,,9.9,63.3,29.05,Partially cloudy
"85008, USA",1/20/14,74.9,47.9,60.5,45.3,,0,,6.9,,9.9,48.8,29.39,Partially cloudy
"85008, USA",1/21/14,80,47.9,63,47,,0,,12.8,,9.9,60,27.01,Partially cloudy
"85008, USA",1/22/14,77.1,56,64.9,,,0,,8.1,,9.9,58.8,23.21,Partially cloudy
"85008, USA",1/23/14,74,47.9,60.8,45.3,,0,,9.2,,9.9,60.8,28.83,Partially cloudy
"85008, USA",1/24/14,69.2,57.8,64,,,0,,19.7,,9.9,92.9,19.35,Overcast
"85008, USA",1/25/14,74,60.2,66.4,,,0,,8.1,,9.9,59.2,19.64,Partially cloudy
"85008, USA",1/26/14,71.9,51.2,61.2,,,0,,9.2,,9.9,40,29.02,Partially cloudy
"85008, USA",1/27/14,74.9,56.9,63.8,,,0,,11.4,,9.9,53.8,25.46,Partially cloudy
"85008, USA",1/28/14,71.9,48.8,60,46.4,,0,,6.9,,9.9,28.8,32.03,Partially cloudy
"85008, USA",1/29/14,74,47.9,60.6,45.3,,0,,6.9,,9.9,57.1,29.17,Partially cloudy
"85008, USA",1/30/14,75.8,52.1,63.7,,,0,,11.4,,9.9,80.4,26.05,Overcast
"85008, USA",1/31/14,69.2,56,61.9,,,0,,13.9,,9.9,85,37.21,Overcast
"85008, USA",2/1/14,65,52.1,57.7,,,0,,16.1,,9.9,64.2,33.52,Partially cloudy
"85008, USA",2/2/14,62.9,43.1,54.5,41.7,,0,,8.1,,9.9,50.4,27.74,Partially cloudy
"85008, USA",2/3/14,60.2,47.9,54.6,44.2,,0,,16.1,31.1,9.9,74.6,29.09,Partially cloudy
"85008, USA",2/4/14,62.9,41.1,52.7,35.9,,0,,10.3,,9.9,50.8,41.04,Partially cloudy
"85008, USA",2/5/14,64.1,52.1,57.1,,,0,,6.9,,9.9,78.8,37.6,Overcast
"85008, USA",2/6/14,61.1,47.9,54.7,44.2,,0,,8.1,,9.9,78.8,44.52,Overcast
"85008, USA",2/7/14,66.8,50.1,59.5,,,0,,8.1,,9.9,76.7,42.8,Overcast
"85008, USA",2/8/14,70.1,50.1,60.4,,,0,,9.2,,9.9,77.1,41.63,Overcast
"85008, USA",2/9/14,75.8,51.2,62.9,,,0,,8.1,,9.9,47.9,38.71,Partially cloudy
"85008, USA",2/10/14,78.2,53,64.6,,,0,,12.8,,9.9,42.9,38.29,Partially cloudy
"85008, USA",2/11/14,78.2,53,64.7,,,0,,11.4,,9.9,50,34.37,Partially cloudy
"85008, USA",2/12/14,77.1,51.2,65.1,,,0,,11.4,,9.9,39.2,26.64,Partially cloudy
"85008, USA",2/13/14,80,52.1,66.4,,,0,,9.2,,9.9,47.9,25.93,Partially cloudy
"85008, USA",2/14/14,83.9,55.1,69,,81,0,,8.1,,9.9,45.8,25.87,Partially cloudy
"85008, USA",2/15/14,86.1,53.9,69.9,,82.7,0,,8.1,,9.9,52.1,25.68,Partially cloudy
"85008, USA",2/16/14,83,56,70,,80.4,0,,9.2,,9.9,68.8,23.82,Partially cloudy
"85008, USA",2/17/14,84.8,56.9,71.2,,81.8,0,,8.1,,9.9,30,22.55,Partially cloudy
"85008, USA",2/18/14,84.8,56.9,71.1,,81.7,0,,10.3,,9.9,68.8,22.55,Partially cloudy
"85008, USA",2/19/14,80.9,59.1,68.7,,78.9,0,,13.9,,9.9,69.2,26.21,Partially cloudy
"85008, USA",2/20/14,75.8,53,66.2,,,0,,8.1,,9.9,37.9,18.47,Partially cloudy
"85008, USA",2/21/14,75.8,53,63.7,,,0,,9.2,,9.9,55.4,15.94,Partially cloudy
"85008, USA",2/22/14,78.2,51.2,65,,,0,,8.1,,9.9,57.5,18.42,Partially cloudy
"85008, USA",2/23/14,80,55.1,67.2,,,0,,9.2,,9.9,83.3,18.58,Overcast
"85008, USA",2/24/14,83,56,69.1,,80.4,0,,9.2,,9.9,52.5,19.22,Partially cloudy
"85008, USA",2/25/14,75.8,59.1,67.4,,,0,,8.1,,9.9,78.8,27.57,Overcast
"85008, USA",2/26/14,80,56,69,,,0,,8.1,,9.9,51.7,31.08,Partially cloudy
"85008, USA",2/27/14,80,56.9,68.9,,,0,,16.1,31.1,9.9,55,35.7,Partially cloudy
"85008, USA",2/28/14,83,57.8,70.4,,80.7,0,,20.8,,9.9,84.2,36.19,Overcast
"85008, USA",3/1/14,71,55.1,62.9,,,0.94,,21.9,30,9.5,93.8,73.2,"Rain, Overcast"
"85008, USA",3/2/14,65.9,53,60.2,,,0.05,,10.3,,9.9,76.7,65.8,"Rain, Overcast"
"85008, USA",3/3/14,74,53.9,63.8,,,0,,9.2,,9.9,55,55.85,Partially cloudy
"85008, USA",3/4/14,74,57.8,66,,,0,,12.8,,9.9,75,49.28,Partially cloudy
"85008, USA",3/5/14,82.1,55.1,68.5,,79.8,0,,8.1,,9.9,60,41.86,Partially cloudy
"85008, USA",3/6/14,79.1,59.1,68,,,0,,11.4,,9.9,69.2,35.28,Partially cloudy
"85008, USA",3/7/14,80,55.1,67.7,,,0,,10.3,,9.9,30,37.96,Partially cloudy
"85008, USA",3/8/14,80,55.1,69.4,,,0,,18.3,,9.9,17.5,26.11,Clear
"85008, USA",3/9/14,80,60.2,69.8,,,0,,15,,9.9,11.3,20.87,Clear
"85008, USA",3/10/14,80.9,56.9,69.1,,78.8,0,,10.3,,9.9,20.4,25.59,Clear
"85008, USA",3/11/14,80.9,56,68.9,,78.9,0,,13.9,,9.9,44.6,26.11,Partially cloudy
"85008, USA",3/12/14,82.1,56.9,70,,79.7,0,,13.9,,9.9,21.7,19.09,Clear
"85008, USA",3/13/14,80.9,61.1,71.7,,78.9,0,,10.3,,9.9,56.7,21.57,Partially cloudy
"85008, USA",3/14/14,77.1,62.9,70.2,,,0,,18.3,,9.9,66.3,28.75,Partially cloudy
"85008, USA",3/15/14,84.8,56,71.5,,81.9,0,,27.7,35.6,9.9,5,26.9,Clear
"85008, USA",3/16/14,80.9,56.9,71.3,,78.7,0,,17.2,,9.9,2.5,11.1,Clear
"85008, USA",3/17/14,87.2,55.1,71.5,,83.8,0,,13.9,,9.9,69.6,17.17,Partially cloudy
"85008, USA",3/18/14,79.1,62.9,71.4,,,0,,16.1,,9.9,73.3,9.25,Partially cloudy
"85008, USA",3/19/14,80.9,55.1,68.7,,78.7,0,,9.2,,9.9,5.8,13.41,Clear
"85008, USA",3/20/14,83,56,69.7,,80.4,0,,9.2,,9.9,70,17.69,Partially cloudy
"85008, USA",3/21/14,82.1,56,70.1,,79.7,0,,11.4,,9.9,32.9,20.24,Partially cloudy
"85008, USA",3/22/14,80.9,56,70.1,,78.8,0,,10.3,,9.9,37.1,21.36,Partially cloudy
"85008, USA",3/23/14,83,59.1,72.3,,80.4,0,,10.3,,9.9,67.5,20.49,Partially cloudy
"85008, USA",3/24/14,88.1,60.2,74.2,,84.4,0,,10.3,,9.9,42.5,20.7,Partially cloudy
"85008, USA",3/25/14,89,62,75,,85.1,0,,13.9,30,9.9,44.6,19.3,Partially cloudy
"85008, USA",3/26/14,79.1,61.1,70.3,,,0,,25.3,41.4,9.9,75.4,25.86,Overcast
"85008, USA",3/27/14,73.1,57.8,65.3,,,0,,10.3,,9.9,53.8,34.3,Partially cloudy
"85008, USA",3/28/14,78.2,56,68.3,,,0,,10.3,,9.9,33.3,25.97,Partially cloudy
"85008, USA",3/29/14,88.1,56.9,72.5,,84.4,0,,9.2,,9.9,36.3,22.55,Partially cloudy
"85008, USA",3/30/14,82.1,62,71.4,,79.7,0,,20.8,,9.9,63.3,19.64,Partially cloudy
"85008, USA",3/31/14,84.8,55.1,70.9,,81.8,0,,17.2,,9.9,8.3,16.24,Clear
"85008, USA",4/1/14,77.1,56.9,69.1,,,0,,21.9,32.2,9.9,13.8,19.32,Clear
"85008, USA",4/2/14,69.2,55.1,62.2,,,0,,19.7,30,9.9,43.3,27.65,Partially cloudy
"85008, USA",4/3/14,71,51.2,62.5,,,0,,8.1,,9.9,20.8,28.16,Clear
"85008, USA",4/4/14,78.2,53,66.9,,,0,,12.8,,9.9,65.8,20.47,Partially cloudy
"85008, USA",4/5/14,75.8,57.8,69,,,0,,13.9,,9.9,52.9,16.18,Partially cloudy
"85008, USA",4/6/14,82.1,56.9,70.7,,79.7,0,,15,,9.9,11.3,17.46,Clear
"85008, USA",4/7/14,87.2,62,75.6,,83.6,0,,12.8,,9.9,0,15.52,Clear
"85008, USA",4/8/14,93.8,62.9,79,,89.2,0,,9.2,,9.9,6.7,14.51,Clear
"85008, USA",4/9/14,93.8,65,79.9,,89.2,0,,11.4,,9.9,72.1,13.48,Partially cloudy
"85008, USA",4/10/14,97.1,65.9,82.2,,91.9,0,,11.4,,9.9,70.4,10.99,Partially cloudy
"85008, USA",4/11/14,96.2,70.1,83.5,,91.2,0,,10.3,,9.9,90.8,9.14,Overcast
"85008, USA",4/12/14,88.1,69.2,78.8,,84.5,0,,16.1,,9.9,70,11.12,Partially cloudy
"85008, USA",4/13/14,87.2,62,76.6,,83.6,0,,16.1,,9.9,7.5,18.12,Clear
"85008, USA",4/14/14,83.9,66.8,76,,81.1,0,,17.2,,9.9,0,9.42,Clear
"85008, USA",4/15/14,88.1,61.1,76.8,,84.6,0,,13.9,,9.9,45.4,11.15,Partially cloudy
"85008, USA",4/16/14,91.1,62,78.3,,87,0,,12.8,,9.9,22.5,11.63,Clear
"85008, USA",4/17/14,92.9,65,80.9,,88.4,0,,12.8,,9.9,40.4,12.93,Partially cloudy
"85008, USA",4/18/14,80.9,70.1,77,,79.2,0,,17.2,39.1,9.9,83.8,24.56,Overcast
"85008, USA",4/19/14,87.2,64.1,76.8,,83.7,0,,8.1,,9.9,54.6,29.92,Partially cloudy
"85008, USA",4/20/14,89.9,65.9,79.7,,85.9,0,,10.3,,9.9,13.8,25.7,Clear
"85008, USA",4/21/14,97.1,70.1,83.6,,92,0,,13.9,,9.9,15,20.32,Clear
"85008, USA",4/22/14,97.1,70.1,83.9,,92.1,0,,20.8,33.3,9.9,65.4,18.42,Partially cloudy
"85008, USA",4/23/14,86.1,71,77.9,,82.9,0,,18.3,,9.9,31.3,10.74,Partially cloudy
"85008, USA",4/24/14,89.9,62.9,77.5,,86,0,,10.3,,9.9,30.4,11.38,Partially cloudy
"85008, USA",4/25/14,92.9,65,79.5,,88.4,0,,19.7,,9.9,72.5,15.1,Partially cloudy
"85008, USA",4/26/14,74.9,62.9,69.2,,,0,,31.1,40.3,9.9,54.2,27.53,Partially cloudy
"85008, USA",4/27/14,79.1,56.9,69.3,,,0,,13.9,,9.9,52.1,23.59,Partially cloudy
"85008, USA",4/28/14,87.2,60.2,75.9,,83.6,0,,19.7,,9.9,15,18.37,Clear
"85008, USA",4/29/14,86.1,68.1,76.8,,83,0,,24.2,32.2,9.9,5,6.17,Clear
"85008, USA",4/30/14,87.2,65.9,77,,83.8,0,,24.2,38,9.9,10,7.67,Clear
"85008, USA",5/1/14,91.1,71,80.4,,87,0,,23,,9.9,0,10.65,Clear
"85008, USA",5/2/14,92.9,69.2,82.3,,88.5,0,,10.3,,9.9,16.7,9.13,Clear
"85008, USA",5/3/14,100.1,68.1,85.4,,94.2,0,,12.8,,9.9,15,10.94,Clear
"85008, USA",5/4/14,100.1,70.1,86.9,,94.2,0,,15,,9.9,45.4,9.6,Partially cloudy
"85008, USA",5/5/14,97.1,71,84.4,,91.8,0,,16.1,40.3,9.9,63.8,11.17,Partially cloudy
"85008, USA",5/6/14,84.8,69.2,76.1,,81.7,0,,25.3,38,9.9,63.8,15.94,Partially cloudy
"85008, USA",5/7/14,77.1,59.1,69.3,,,0,,15,,9.9,42.9,24.84,Partially cloudy
"85008, USA",5/8/14,83,64.1,74.6,,80.4,0,,11.4,,9.9,30.8,24.66,Partially cloudy
"85008, USA",5/9/14,88.1,65,77,,84.3,0,,11.4,,9.9,59.6,20.71,Partially cloudy
"85008, USA",5/10/14,92.9,65.9,80.9,,88.5,0,,20.8,,9.9,2.5,19.47,Clear
"85008, USA",5/11/14,80.9,70.1,76.1,,78.7,0,,23,34.4,8.9,25,14.66,Clear
"85008, USA",5/12/14,87.2,66.8,77.2,,83.7,0,,18.3,,9.9,10,12.91,Clear
"85008, USA",5/13/14,89,70.1,79.6,,85.3,0,,25.3,,9.9,6.3,8.9,Clear
"85008, USA",5/14/14,92.9,70.1,82.5,,88.5,0,,20.8,31.1,9.9,1.3,8.77,Clear
"85008, USA",5/15/14,98.9,71,86.1,,93.3,0,,18.3,,9.9,2.5,9.89,Clear
"85008, USA",5/16/14,101.9,71.9,88.9,,95.7,0,,12.8,,9.9,52.9,10.2,Partially cloudy
